RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
1.4692774966273492,-1.2464564091973003,0.6915753275507909,0.3564997084691052,-0.905549600904369,0.9132475520046849,-0.6557858973542321,0.34567966384945586,-1.2184705569895626,0.8084361535388619,0.6492026709982579,0.9748169889124099,1.3676697420644444
-1.1949935931588476,1.0538112382065297,0.029314486233171837,-0.20389776790135397,0.30164866725676276,0.9132475520046849,0.29493846545136665,-0.34836910282030104,0.6968376547320528,0.8084361535388619,0.6492026709982579,0.9748169889124099,1.6612541021719276
-1.1572442692557283,0.3664786042111944,-0.52670130032761,-0.9614721341058636,1.5088469354178944,0.9132475520046849,-1.416365387598711,-0.6953934861551795,0.6186290946563464,-0.9166876736979731,0.6492026709982579,-1.0258335783783237,-0.2528068765327104
0.3724691590018604,0.5580770996940982,-1.1334786130499916,-0.9407166720180689,-0.905549600904369,-1.0949933539979206,-1.1311480787570314,1.3867528138540912,0.9532120226243691,-0.9166876736979731,0.6492026709982579,-1.0258335783783237,0.9153927215460405
0.5740297692001662,1.4926295577556778,-1.1606301270434056,-1.397336837949554,-0.905549600904369,0.9132475520046849,1.6259525733792048,1.3867528138540912,1.057448687632532,-0.9166876736979731,-1.5403510254545512,-1.0258335783783237,-1.0596001909769919
0.3191352518359857,-1.3407732566649468,1.2676596244545308,-0.8576948236668898,-0.905549600904369,0.9132475520046849,0.19986602917080679,-0.34836910282030104,0.7067466960091179,-0.9166876736979731,0.6492026709982579,-1.0258335783783237,1.0904700584525835
1.322089765812435,1.1036560774600188,0.6408138013891909,0.32536651533741306,-0.905549600904369,-1.0949933539979206,0.10479359289024692,-1.3894422528249364,-1.2184705569895626,0.8084361535388619,-1.5403510254545512,-1.0258335783783237,-0.4289168077886862
1.0159392857174139,-0.49824096959047043,0.10250552395454862,1.1140740746736149,-0.905549600904369,-1.0949933539979206,0.5801557742930463,1.0397284305192127,-1.2184705569895626,0.8084361535388619,0.6492026709982579,0.9748169889124099,-0.020517136186189958
-0.5207006239902885,-1.0639193463739947,1.2570351189788471,-2.341710362944217,-0.905549600904369,-1.0949933539979206,-0.4656410247931123,-0.6953934861551795,-1.2184705569895626,0.8084361535388619,0.6492026709982579,0.9748169889124099,-0.681565469729219
-1.0422646771838426,-0.4656142443153577,-0.32129419446439117,-0.5256074302621732,-0.905549600904369,0.9132475520046849,3.3372564264292826,-1.0424178694900579,-1.2184705569895626,0.8084361535388619,-1.5403510254545512,0.9748169889124099,-0.8498032382710557
0.29593153897810515,-1.2565339472088963,-1.6883138990023643,0.8650085296200775,-0.905549600904369,-1.0949933539979206,1.3407352645375252,1.0397284305192127,0.7644161986745707,0.8084361535388619,-1.5403510254545512,0.9748169889124099,1.2174779463659033
-1.67742302615926,-1.6142587081177688,0.7919178792655817,0.1593228186350548,1.5088469354178944,-1.0949933539979206,0.009721156609687052,-1.0424178694900579,-1.2184705569895626,0.8084361535388619,0.6492026709982579,-1.0258335783783237,-1.0381589491564733
-0.8393187706955141,-0.3727589182444205,-1.4545747785373222,0.9272749158834619,-0.905549600904369,0.9132475520046849,-0.6557858973542321,-0.0013447194854226022,-1.2184705569895626,-0.9166876736979731,0.6492026709982579,0.9748169889124099,-0.6188274085995082
0.30943817780582666,0.5686557307559948,-0.1276920946852655,-1.4596032242129386,-0.905549600904369,-1.0949933539979206,-0.8459307699153518,-0.0013447194854226022,-1.2184705569895626,0.8084361535388619,0.6492026709982579,-1.0258335783783237,0.7574254330202582
1.5645166165664113,-0.40306112853619536,1.085862530759498,-1.4907364173446307,-0.905549600904369,-1.0949933539979206,0.19986602917080679,-0.0013447194854226022,-1.2184705569895626,0.8084361535388619,0.6492026709982579,0.9748169889124099,-0.10884837600532948
0.4753274085360474,1.6899071078086525,0.7104633372853397,-1.2728040654227855,-0.905549600904369,-1.0949933539979206,-0.7508583336347919,0.6927040471843343,-1.2184705569895626,0.8084361535388619,0.6492026709982579,0.9748169889124099,1.3086352155764691
0.9740340729442267,0.9810831496559904,1.280645131147033,0.22158920489843914,-0.905549600904369,-1.0949933539979206,0.48508333801248643,1.0397284305192127,0.9181154533623601,-0.9166876736979731,-1.5403510254545512,0.9748169889124099,-1.6469193058901002
1.6510976346928312,0.30487199752704386,-1.668245388659406,-1.4180923000373489,1.5088469354178944,0.9132475520046849,0.10479359289024692,1.7337771971889697,0.7245589218016413,-0.9166876736979731,0.6492026709982579,-1.0258335783783237,0.6594590221180209
-0.1324713387114211,-0.04888577673361728,-0.5385063064117029,2.058447599668278,0.30164866725676276,0.9132475520046849,0.9604455194152858,1.0397284305192127,0.36100634991455316,-0.9166876736979731,0.6492026709982579,-1.0258335783783237,0.325888623775663
1.2289285903084073,-1.2705367141145123,-1.4675602852298244,-0.25578642312084093,0.30164866725676276,0.9132475520046849,-1.0360756424764714,-0.0013447194854226022,-0.08013355565655605,-0.9166876736979731,0.6492026709982579,0.9748169889124099,0.5228728175335009
1.4820914873100592,-0.1511783552518781,-0.7970359396533403,-0.1623868437257644,-0.905549600904369,0.9132475520046849,-0.2754961522319926,-0.0013447194854226022,0.663766155419022,0.8084361535388619,0.6492026709982579,0.9748169889124099,0.1937224585161611
